external_id,baslik,Karar,Gerekce,mevcut_kategori,oneri_kategori,knn_oneri,oncelik,risk_skoru,glosh_skoru,hdbscan_kume,knn_baskinlik,tam_kategori_yollari,oneri_yol,label_sim_fark,knn_impurity,ortak_agac_derinligi,supheli_mi
1301419,BİTKİSEL KÖKENLİ GIDALARDA YÜKSEK POLARİTELİ PESTİSİTLERİN SIVI KROMATOGRAFİ/KÜTLE SPEKTROMETRİSİ YÖNTEMİYLE ANALİZİ,FP-1,"Bitkisel gıda matrislerinde 13 yüksek polar pestisit kalıntısının QuPPe ekstraksiyonu ve Hypercarb kolonlu LC-MS/MS Q-Trap cihazıyla tayinine yönelik enstrümantal kromatografik metot geliştirilmesi ve SANTE kılavuzuna göre analitik validasyonunun (RSD, geri kazanım, LOD/LOQ) yapıldığı doğrudan bir analitik kimya ve gıda analizi araştırmasıdır; çalışmada epidemiyolojik izlem veya klinik halk sağlığı verisi bulunmayıp modelin 'Halk ve Çevre Sağlığı' önerisi gıda güvenliği ve pestisit bağlamından kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Kimya, Analitik, Bitki Bilimleri' omurgası tam ve yeterlidir.","Kimya, Analitik, Bitki Bilimleri",Halk ve Çevre Sağlığı,Toksikoloji,YÜKSEK (Farklı Alt Alan),0.3192452239990234,0.0,262,0.4,"Fen > Temel Bilimler > Kimya, Analitik | Fen > Ziraat > Bitki Bilimleri",Fen > Tıp > Halk ve Çevre Sağlığı,0.1121292114257812,0.7,1,1
1390143,Dijital ebeveynlikte mahremiyet farkındalığı üzerine nitel bir araştırma,TP-1,"Okul öncesi ve ilkokul çağı çocuğu olan 20 ebeveyn ile yarı yapılandırılmış görüşmeler ve içerik analizi yapılarak dijital ebeveynlik, çocukların dijital mahremiyeti ve veri yönetimi farkındalığının incelendiği doğrudan bir nitel sosyal bilimler, aile sosyolojisi ve eğitim araştırmasıdır; mevcut kategorideki 'Transplantasyon' ve 'İktisat' etiketleri sistemsel çöp veridir. Modelin 'Bilgisayar Bilimleri, Sibernitik' önerisi nitel ebeveynlik çalışmasını mühendislik sanan bir model yanılgısı olup k-NN yerel uzlaşısının (%80) tam isabetle belirlediği 'Aile Çalışmaları' ana disiplinine aktarılmalıdır (TP-1 kategori değişimi).","Transplantasyon, Etik, İktisat","Bilgisayar Bilimleri, Sibernitik",Aile Çalışmaları,YÜKSEK (Farklı Alt Alan),0.317547181546688,0.0,141,0.8,Fen > Tıp > Transplantasyon | Sosyal > Sosyal > Etik | Sosyal > Sosyal > İktisat,"Fen > Mühendislik > Bilgisayar Bilimleri, Sibernitik",0.1072776615619659,0.7,1,1
1387907,"VİDEO OYUNLARINDA ARAYÜZ TASARIMI: MİNİMALİST, ÇOK KATMANLI VE ÖYKÜSEL YAKLAŞIM",TP-2,"Veri tabanında yalnızca ""Sanat"" etiketi yer almaktadır; video oyunlarında kullanıcı arayüzü (UI/UX) tasarımı, grafik etkileşim ve insan-bilgisayar etkileşimi (HCI) Bilgisayar Bilimleri / Oyun Teknolojileri ile disiplinlerarasıdır.",Sanat,"Bilgisayar Bilimleri, Yapay Zeka",Bilgisayar Bilimleri,KRİTİK (Farklı Ana Disiplin),0.317113144993782,0.0,87,0.5,Sosyal > Sosyal > Sanat,"Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka",0.1060375571250915,0.7,0,1
1449762,Serious Games in the Field of Mathematics: An Evaluation in the Game,TP-2,"Veri tabanında sadece genel ""Eğitim"" etiketi bulunmaktadır; matematik öğretiminde eğitsel dijital oyunların (serious games) pedagojik ve algoritmik değerlendirmesi Matematik Eğitimi ve Bilgisayar Bilimleri ile melez çalışmadır.","Eğitim, Eğitim Araştırmaları",Matematik,Bilgisayar Bilimleri,KRİTİK (Farklı Ana Disiplin),0.3166716195425033,0.1333192437015534,87,0.3,"Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Fen > Temel Bilimler > Matematik,0.2381194531917572,0.5,0,1
1391339,Ölümlü Trafik Kazalarının Tahmininde Random Forest ve SMOTE Uygulaması: Erzurum Örneği,TP-2,"Erzurum'daki 16.793 trafik kazası verisi üzerinde sınıf dengesizliğinin SMOTE (sentetik aşırı örnekleme) yöntemiyle giderildiği ve Random Forest makine öğrenmesi modeliyle ölümlü kazaların tahmin edildiği doğrudan bir makine öğrenmesi, uygulamalı istatistik ve veri bilimi melez araştırmasıdır; mevcut kategorideki 'Siyasi Bilimler' etiketi çöp veri olup 'Bilgisayar Bilimleri, Yazılım Mühendisliği' omurgası korunmalı ve SMOTE örnekleme teknikleri ile istatistiksel modelleme boyutu için modelin önerdiği İstatistik ve Olasılık alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma).","Bilgisayar Bilimleri, Yazılım Mühendisliği, Siyasi Bilimler",İstatistik ve Olasılık,Bilgisayar Bilimleri,YÜKSEK (Farklı Alt Alan),0.3154992018778194,0.1771707791642622,16,0.5,"Fen > Mühendislik > Bilgisayar Bilimleri, Yazılım Mühendisliği | Sosyal > Sosyal > Siyasi Bilimler",Fen > Temel Bilimler > İstatistik ve Olasılık,0.203447163105011,0.5,1,1
1361679,Heat and mass transfer analysis of unsteady MHD Carreu Nanofluid flow over a stretched surface in a porous medium with Stefan blowing condition,TP-2,"Gözenekli ortamda Stefan üflemesi ve emme koşulları altında Newtonyen olmayan Carreau nanoakışkanının kararsız magnetohidrodinamik (MHD) akışında ısı ve kütle transferinin (bvp4c, benzerlik dönüşümleri, Prandtl/Lewis sayıları, Weissenberg sayısı) incelendiği doğrudan bir nanoakışkanlar mekaniği, taşınım olayları ve uygulamalı termodinamik/ısı transferi araştırmasıdır; mevcut 'Nanobilim ve Nanoteknoloji, Taşınım Bilimi ve Teknolojisi' omurgası korunmalı ve ısıl yönetim, ısı transfer katsayısı ve termal direnç modellemesi boyutu için modelin önerdiği Termodinamik alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma).","Nanobilim ve Nanoteknoloji, Taşınım Bilimi ve Teknolojisi",Termodinamik,Fizik,YÜKSEK (Farklı Alt Alan),0.3142749625444412,0.0,225,0.6,Fen > Mühendislik > Nanobilim ve Nanoteknoloji | Fen > Mühendislik > Taşınım Bilimi ve Teknolojisi,Fen > Temel Bilimler > Termodinamik,0.0979284644126892,0.7,1,1
1344631,Common Childhood Viral Infectious Diseases with Oral Symptoms,TP-2,"Çocukluk çağında sık görülen viral döküntülü ve bulaşıcı hastalıkların (kızamık, kızamıkçık, kabakulak, herpes, el-ayak-ağız hastalığı, hepatit, HIV vb.) oral semptomları, klinik tanı özellikleri ve pedodonti-pediatri multidisipliner yönetiminin incelendiği doğrudan bir pediatrik diş hekimliği, klinik viroloji ve çocuk enfeksiyon hastalıkları melez derlemesidir; mevcut 'Diş Hekimliği, Viroloji' omurgasının korunması gerekirken klinik bulaşıcı hastalıklar ve çocuk enfeksiyon takibi boyutu için modelin ve k-NN yerel uzlaşısının (%40) isabetle önerdiği Enfeksiyon Hastalıkları alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma).","Diş Hekimliği, Viroloji",Enfeksiyon Hastalıkları,Enfeksiyon Hastalıkları,YÜKSEK (Farklı Alt Alan),0.3141256350278854,0.0,48,0.4,Fen > Diş Hekimliği > Diş Hekimliği | Fen > Temel Bilimler > Viroloji,Fen > Tıp > Enfeksiyon Hastalıkları,0.0975018143653869,0.7,1,1
1346646,Student’s Perception Towards Endodontic Training with Artificial Teeth: What Has Changed?,TP-2,"Diş hekimliği öğrencilerinin endodonti preklinik eğitiminde yapay ve 3D basılmış dişler ile doğal dişlerin kullanımı ve anatomik/dokunsal gerçekçiliğine yönelik algılarının anket ve literatür derlemesiyle incelendiği doğrudan bir dental eğitim ve endodonti araştırmasıdır; mevcut 'Eğitim, Eğitim Araştırmaları' omurgası korunmalı ve çalışmanın asıl ve ana disiplini boyutu için modelin ve k-NN yerel uzlaşısının (%100 tam mutabakat) belirlediği Diş Hekimliği alanı eklenmelidir (TP-2 melez çalışma - Dental Eğitim).","Anatomi ve Morfoloji, Tıbbi İnformatik, Eğitim, Eğitim Araştırmaları",Diş Hekimliği,Diş Hekimliği,YÜKSEK (Farklı Alt Alan),0.3108120106929757,0.153412929484931,124,1.0,"Fen > Tıp > Anatomi ve Morfoloji | Fen > Tıp > Tıbbi İnformatik | Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Fen > Diş Hekimliği > Diş Hekimliği,0.2070250809192657,0.5,1,1
1396403,"Determination of Genotype, Housing System and Age Effect on Egg Production and Quality Traits of Layers",FP-1,"Yumurtacı tavuklarda farklı ticari genotip hatlarının (Lohmann Sandy, White, Brown), barındırma sistemlerinin (serbest, konvansiyonel kafes, zenginleştirilmiş kafes) ve yaşın yumurta verimi ile yumurta kalite parametreleri üzerindeki etkilerinin incelendiği doğrudan bir kanatlı hayvan yetiştiriciliği ve zootekni araştırmasıdır; çalışmada moleküler genetik analizi bulunmayıp modelin 'Genetik ve Kalıtım' önerisi ticari hibrit hatların 'genotip' olarak adlandırılmasından kaynaklanan klasik bir model yanılgısıdır (FP-1). Mevcut 'Veterinerlik, Ziraat Mühendisliği' disiplinleri tam ve yeterlidir.","Veterinerlik, Ziraat Mühendisliği",Genetik ve Kalıtım,Zooloji,YÜKSEK (Farklı Alt Alan),0.3083594219386577,0.0,90,0.6,Fen > Veterinerlik > Veterinerlik | Fen > Ziraat > Ziraat Mühendisliği,Fen > Temel Bilimler > Genetik ve Kalıtım,0.1953126341104507,0.6,1,1
1340988,Antioxidant and antibacterial activity of extracts and compounds from endophytic fungi isolated from roots of Physalis angulata and their combination effects,FP-1,"Physalis angulata bitkisinin köklerinden izole edilen endofitik fungusların (Trichoderma virens) fermantasyonu, etil asetat ekstraksiyonu, 1D/2D NMR spektroskopisi ile biyoaktif sekonder metabolit yapılarının tayini ve in vitro antioksidan/antibakteriyel sinerjik etkilerinin incelendiği doğrudan bir mikoloji, farmakognozi ve doğal ürün kimyası/farmakoloji araştırmasıdır; çalışmada in vivo deney, metabolizma veya hormon kliniği bulunmayıp modelin 'Endokrinoloji ve Metabolizma' önerisi klasik bir tıbbi kullanım genellemesi model yanılgısıdır (FP-1). Mevcut 'Farmakoloji ve Eczacılık, Mantar Bilimi' omurgası tam ve eksiksizdir.","Farmakoloji ve Eczacılık, Mantar Bilimi",Endokrinoloji ve Metabolizma,Biyoloji,YÜKSEK (Farklı Alt Alan),0.3077194105852867,0.2936934277491667,271,0.4,Fen > Eczacılık > Farmakoloji ve Eczacılık | Fen > Temel Bilimler > Mantar Bilimi,Fen > Tıp > Endokrinoloji ve Metabolizma,0.0979887247085571,0.5,1,1
1398520,Sürdürülebilir Kalkınma Hedefleri Kapsamında Karbon Emisyonu Dinamikleri: Türkiye Örneği,TP-2,"Yenilenebilir enerji, sanayileşme ve karbon emisyonunun ARDL ile ekonometrik analizidir; İktisat ve Çevre etiketlerini enerji tüketimi ve sürdürülebilirlik boyutuyla Yeşil Teknoloji ve Enerji/Yakıtlar alanlarıyla tamamlamıştır.","Çevre Çalışmaları, İktisat","Yeşil, Sürdürülebilir Bilim ve Teknoloji",Enerji ve Yakıtlar,KRİTİK (Farklı Ana Disiplin),0.3072874420881271,0.0,238,0.6,Sosyal > Sosyal > Çevre Çalışmaları | Sosyal > Sosyal > İktisat,"Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji",0.1922498345375061,0.6,0,1
1390687,WBD-YOLO-AM: YOLOv8 with attention module and IoT-based wild boar detection and deterrence system for safeguarding small millets,FP-1,"Darı tarım alanlarında yaban domuzu zararlarını önlemek amacıyla dikkat mekanizmalı YOLOv8 derin öğrenme modeli (WBD-YOLO-AM; %98.2 mAP) ve Raspberry Pi/GSM/ultrasonik caydırıcı donanımlı gömülü IoT sisteminin geliştirildiği doğrudan bir akıllı tarım, bilgisayarla görme (computer vision), yapay zeka ve nesnelerin interneti (IoT) araştırmasıdır; çalışmada ekolojik biyoçeşitlilik envanteri veya koruma biyolojisi popülasyon analizi bulunmayıp modelin 'Biyoloji Çeşitliliğinin Korunması' önerisi yaban hayatı ve tarımsal çatışma ifadelerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Bilgisayar Bilimleri, Yapay Zeka, Ziraat Mühendisliği' omurgası tam, eksiksiz ve doğrudur.","Bilgisayar Bilimleri, Yapay Zeka, Ziraat Mühendisliği",Biyoloji Çeşitliliğinin Korunması,Bilgisayar Bilimleri,YÜKSEK (Farklı Alt Alan),0.3058806661969328,0.2669507818245507,118,0.4,"Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka | Fen > Ziraat > Ziraat Mühendisliği",Fen > Temel Bilimler > Biyoloji Çeşitliliğinin Korunması,0.1118370592594146,0.5,1,1
1403650,"Yeni Bir Alkasit Bazlı Kompozit Reçine Restoratif Malzemenin, Giomer Bazlı, Mikrohibrid ve Nanohibrid Kompozit Reçine Restoratif Malzemelerle Karşılaştırıldığında Renk Stabilitesi",FP-1,"Restoratif diş hekimliğinde kullanılan farklı kompozit reçine dolgu malzemelerinin (alkasit, giomer, mikrohibrit, nanohibrit) içeceklerdeki renk stabilitesi ve lekelenme davranışlarının spektrofotometrik CIELAB analiziyle incelendiği doğrudan bir restoratif diş hekimliği ve dental materyal araştırmasıdır; çalışmada genel malzeme mühendisliği veya yeni kompozit sentezi bulunmayıp ticari dental dolgu materyallerinin klinik estetik performansı test edilmiştir. Modelin 'Malzeme Bilimleri, Özellik ve Test' önerisi klasik bir dental materyal model yanılgısıdır (FP-1). Mevcut 'Diş Hekimliği' ana disiplini tam ve yeterlidir.",Diş Hekimliği,"Malzeme Bilimleri, Özellik ve Test",Malzeme Bilimleri,YÜKSEK (Farklı Alt Alan),0.3049313300848007,0.0,168,0.6,Fen > Diş Hekimliği > Diş Hekimliği,"Fen > Mühendislik > Malzeme Bilimleri, Özellik ve Test",0.1855180859565735,0.6,1,1
1352458,Contarinia pruniflorum Coutin & Rambier (Diptera: Cecidomyiidae)’un Bazı Morfolojik Özellikleri,TP-2,"Sert çekirdekli meyve ağaçlarının (kayısı) önemli bir zararlısı olan kayısı çiçek sineğinin (Contarinia pruniflorum) ergin, larva ve pupa dönemlerindeki morfolojik özelliklerinin ve vücut ölçümlerinin incelendiği doğrudan bir entomoloji ve meyve zararlıları melez araştırmasıdır; mevcut 'Entomoloji' ana disiplini korunmalı ve meyvecilik/bitki koruma pratikleri boyutu için modelin isabetle önerdiği Bahçe Bitkileri alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma).",Entomoloji,Bahçe Bitkileri,Entomoloji,YÜKSEK (Farklı Alt Alan),0.3046014141795277,0.2684362696636672,-1,0.5,Fen > Temel Bilimler > Entomoloji,Fen > Ziraat > Bahçe Bitkileri,0.1071209907531738,0.5,1,1
1404000,Borsa İstanbul Enerji Şirketlerinin Finansal Performansının Analizi: LOPCOW-MAIRCA Bütünleşik Yaklaşımı,TP-2,"Veri tabanında sadece ""İşletme, Finans"" etiketleri yer almaktadır; Borsa İstanbul enerji şirketlerinin yenilenebilir enerji yatırımları ve finansal performansı LOPCOW-MAIRCA ile analiz edildiğinden Enerji ve Yakıtlar ikincil etiket olarak eklenmelidir.","İşletme, İşletme Finans",Enerji ve Yakıtlar,Enerji ve Yakıtlar,KRİTİK (Farklı Ana Disiplin),0.2988927218910386,0.0191755809769353,238,0.3,Sosyal > Sosyal > İşletme | Sosyal > Sosyal > İşletme Finans,Fen > Mühendislik > Enerji ve Yakıtlar,0.154568076133728,0.6,0,1
1434145,Kayısıda Su Ve Düşük Sıcaklık Streslerine Karşı Silisyum Uygulamasının Tolerans Yükseltici Etkilerinin İncelenmesi,FP-1,"Malatya koşullarında Hacıhaliloğlu kayısı çeşidinde farklı sulama seviyeleri altında silisyum uygulamalarının su stresi ve ilkbahar don stresine karşı toleransı (fotosentez, antioksidan enzimler, gen ekspresyonu, meyve verim ve kalitesi) üzerindeki etkilerinin incelendiği doğrudan bir meyvecilik, bahçe bitkileri ve bitki fizyolojisi araştırmasıdır; çalışmada hidrolojik analiz veya havza/su kaynakları yönetimi bulunmayıp modelin 'Su Kaynakları' önerisi sulama seviyeleri ve su stresi ifadelerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Bahçe Bitkileri' ana disiplini %100 kusursuz ve tamdır.",Bahçe Bitkileri,Su Kaynakları,Bitki Bilimleri,YÜKSEK (Farklı Alt Alan),0.2980001065054262,0.0428543662701941,284,0.5,Fen > Ziraat > Bahçe Bitkileri,Fen > Temel Bilimler > Su Kaynakları,0.1351043283939361,0.6,1,1
1390913,Astragalus Polysaccharides Ameliorate the Toxic Effects of Polystyrene Nanoplastics on Boar Sperm,TP-2,"Polistiren nanoplastik maruziyetinin domuz sperminde (boar sperm) neden olduğu oksidatif hasar, motilite kaybı ve protein tirozin fosforilasyonu baskılanmasına karşı Astragalus polisakkaritlerinin koruyucu etkilerinin incelendiği doğrudan bir veteriner androloji, üreme biyolojisi ve nanotoksikoloji melez araştırmasıdır; mevcut 'Veterinerlik' ana disiplini korunmalı ve nanoplastiklerin sperm üzerindeki hücresel/toksik etkileşimleri boyutu için modelin önerdiği Nanobilim ve Nanoteknoloji alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma).",Veterinerlik,Nanobilim ve Nanoteknoloji,Androloji,YÜKSEK (Farklı Alt Alan),0.2922626906633377,0.0,136,0.5,Fen > Veterinerlik > Veterinerlik,Fen > Mühendislik > Nanobilim ve Nanoteknoloji,0.149321973323822,0.6,1,1
1316583,Evaluation of Microleakage in Flash-Free and Conventional Ceramic Brackets: A Microcomputed Tomography Study,TP-1,"İnsan premolar dişlerine farklı adeziv ajanlarla yapıştırılan konvansiyonel ve flash-free seramik ortodontik braketlerin altındaki mikrosızıntının termal siklus ve mikro-BT (mikro bilgisayarlı tomografi) ile incelendiği doğrudan bir ortodonti ve restoratif/dental materyal araştırmasıdır; çalışmada seramik malzeme sentezi bulunmayıp ortodontik braket klinik performansı test edilmiştir. Mevcut 'Malzeme Bilimleri, Seramik' ana kategorisi hatalı olup modelin ve k-NN yerel uzlaşısının (%70) tam isabetle belirlediği Diş Hekimliği ana disiplinine aktarılmalıdır (TP-1 kategori değişimi).","Malzeme Bilimleri, Seramik",Diş Hekimliği,Diş Hekimliği,YÜKSEK (Farklı Alt Alan),0.2855570340156555,0.0,122,0.7,"Fen > Mühendislik > Malzeme Bilimleri, Seramik",Fen > Diş Hekimliği > Diş Hekimliği,0.1301629543304443,0.6,1,1
1359405,Design of an Escape Room Game:  Practical Clues and Ideas for Librarians,FP-1,"Kütüphaneciler için bilgi okuryazarlığı ve eğitim amaçlı eğitsel kaçış odası (escape room) oyunu tasarımıdır; ""tasarım/oda"" kelimeleri modeli hatalı şekilde Mimarlık alanına yanıltmıştır. Mevcut Bilgi, Belge Yönetimi ve Eğitim etiketleri tam ve doğrudur.","Bilgi, Belge Yönetimi, Eğitim, Eğitim Araştırmaları",Mimarlık,Bilgisayar Bilimleri,KRİTİK (Farklı Ana Disiplin),0.2755565339326858,0.0,87,0.3,"Sosyal > Sosyal > Bilgi, Belge Yönetimi | Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Fen > Mühendislik > Mimarlık,0.101590096950531,0.6,0,1
1394841,Ses Sistemleri Açısından Kemanda Entonasyonun Tarihsel Gelişimi,TP-2,"Kemanda Pisagor, Just Intonation ve tampereman sistemlerinin tarihsel/ses aralık analizidir; Müzik etiketini ses fiziği ve koma oranları boyutuyla Akustik alanıyla tamamlamıştır.",Müzik,Akustik,Akustik,KRİTİK (Farklı Ana Disiplin),0.2749845162034035,0.0,33,0.4,Sosyal > Sosyal > Müzik,Fen > Temel Bilimler > Akustik,0.214241474866867,0.5,0,1
1247312,Potasyum Borhidrürün Formik Asit Katalizörü Varlığındaki Hidrolizi,TP-2,"Potasyum borhidrürün (KBH4) formik asit katalizörlüğünde hidroliz kinetiğinin (aktivasyon enerjisi 57.92 kJ/mol, entalpi, entropi, Gibbs enerjisi) incelendiği ve üretilen hidrojen gazının PEM yakıt hücrelerinde kullanım potansiyelinin değerlendirildiği doğrudan bir kimyasal kinetik, termodinamik ve hidrojen enerjisi melez araştırmasıdır; mevcut 'Fizikokimya, Kimya, Uygulamalı' omurgası korunmalı ve hidrojen üretimi ile yakıt pili uygulamaları boyutu için modelin ve k-NN yerel uzlaşısının (%50) isabetle önerdiği Enerji ve Yakıtlar alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma).","Fizikokimya, Kimya, Analitik, Kimya, Uygulamalı",Enerji ve Yakıtlar,Enerji ve Yakıtlar,YÜKSEK (Farklı Alt Alan),0.272200208902359,0.0,242,0.5,"Fen > Temel Bilimler > Fizikokimya | Fen > Temel Bilimler > Kimya, Analitik | Fen > Temel Bilimler > Kimya, Uygulamalı",Fen > Mühendislik > Enerji ve Yakıtlar,0.2062863111495971,0.5,1,1
1388462,Comprehensive Phytochemical Profiling and Antioxidant Assessment of Rhinanthus serotinus subsp. aestivalis: GC-MS and HPLC-DAD Analysis of Volatile and Phenolic Compounds in Leaf and Flower Tissues,FP-1,"Orobanchaceae familyasına ait yabani yarı-parazit Rhinanthus serotinus subsp. aestivalis bitkisinin yaprak ve çiçek dokularındaki uçucu ve fenolik bileşiklerin GC-MS ve HPLC-DAD kromatografik analizleriyle belirlendiği ve antioksidan kapasitelerinin (FRAP, CUPRAC) ölçüldüğü doğrudan bir botanik, fitokimya, enstrümantal kimya ve farmakognozi araştırmasıdır; çalışmada tarımsal yetiştiricilik bulunmayıp modelin 'Bahçe Bitkileri' önerisi yaprak/çiçek dokusu ifadelerinden kaynaklanan klasik bir model yanılgısıdır (FP-1). Mevcut 'Biyoloji, Kimya, Uygulamalı' omurgası tam ve yeterlidir (k-NN yerel uzlaşısı da %40 Biyoloji yönündedir).","Biyoloji, Kimya, Uygulamalı",Bahçe Bitkileri,Biyoloji,YÜKSEK (Farklı Alt Alan),0.2671898826956749,0.0,271,0.4,"Fen > Temel Bilimler > Biyoloji | Fen > Temel Bilimler > Kimya, Uygulamalı",Fen > Ziraat > Bahçe Bitkileri,0.191971093416214,0.5,1,1
